정류소 번호,정류소 아이디,정류소 명,GPS X 좌표,GPS Y 좌표,정류장 구분
9240,209060102,윗반송역,129.154952,35.23286606,일반
9241,196200101,대진여객.고촌역,129.1597889,35.2357414,일반
9242,196200201,고촌역.대진여객,129.1591831,35.23534139,일반
9243,184520301,고촌역.대진여객,129.1591979,35.23499969,일반
9244,184580101,반송주공아파트,129.1596697,35.23257965,일반
9245,184520101,반송주공아파트,129.1594576,35.23266688,일반
9246,184530301,송운초등학교,129.1561283,35.22995167,일반
9247,184180202,송운초등학교,129.15701,35.23023167,일반
9248,184580202,반송주공아파트입구,129.1587167,35.23005,일반
9249,184570103,반송주공아파트입구,129.1589403,35.23003842,일반
9250,184570101,반송도개공입구,129.1612283,35.228695,일반
9251,184580201,삼한아파트,129.16122,35.22868167,일반
9252,184570102,남흥아파트,129.162595,35.22815,일반
9253,187180101,해운대구청어귀삼거리,129.1621958,35.16534044,일반
9254,186410301,해운대구청어귀삼거리,129.1616356,35.16533688,일반
9256,185600101,벽산아파트,129.17894,35.170815,일반
9257,208280201,대우2차아파트,129.1821925,35.17254932,일반
9258,185620101,대우2차아파트,129.1824759,35.17237216,일반
9259,185100201,센텀시티역.벡스코,129.1328383,35.16971167,일반
9260,184450201,신촌입구,129.1232044,35.20653434,일반
9261,184540201,반여농산물도매시장남문,129.122502,35.213285,일반
9263,184650301,일동아파트,129.1183061,35.20500021,일반
9264,184640101,일동아파트,129.1182633,35.20461536,일반
9265,184640201,센텀SK뷰아파트,129.1159233,35.20194167,일반
9266,165540202,센텀SK뷰아파트,129.116588,35.20258,일반
9267,184640202,안락현대아파트,129.1133959,35.19921513,일반
9268,165540201,안락SK2차아파트,129.1134017,35.19911667,일반
9269,174580206,벽산한솔타운,129.1190933,35.20622167,일반
9270,184810201,무정리길,129.1234846,35.20162472,일반
9271,184710101,무정리길,129.123665,35.20158833,일반
9272,184710201,무정초등학교,129.1227126,35.19801098,일반
9273,185040101,무정초등학교,129.1229593,35.19799999,일반
9274,187640301,왕자맨션,129.1191317,35.194525,일반
9275,187970101,왕자맨션,129.11915,35.19437,일반
9276,209940201,센텀초등학교,129.1213383,35.18047255,일반
9277,184380402,센텀초등학교,129.1216824,35.18066831,일반
9279,184350201,SK텔레콤,129.1282304,35.1734777,일반
9280,184340401,SK텔레콤,129.127524,35.17416149,일반
9281,184320401,시청자미디어센터.KNN방송국,129.130266,35.17219256,일반
9282,184340201,시청자미디어센터.KNN방송국,129.1300217,35.17206667,일반
9283,184300201,롯데백화점센텀시티점,129.1317843,35.16967324,일반
9285,186950301,장산역.해운대문화회관,129.1753241,35.17046336,일반
9286,186000301,건널목삼거리,129.1626017,35.16685667,일반
9287,184810101,인지중학교,129.125131,35.204144,일반
9288,174580202,우신아파트,129.118879,35.212812,일반
9289,174580205,센텀강변현대아파트,129.119738,35.208373,일반
9291,184450202,장산성당,129.1250316,35.20534508,일반
9292,185770102,그랜드조선부산호텔,129.1629049,35.1602742,일반
9294,186780201,해운대문화회관,129.1749901,35.17040412,일반
9295,186130201,장산역,129.175948,35.16898436,일반
9296,186120301,장산역.웅신시네아트,129.1762407,35.16913932,일반
9299,184380401,센텀파크,129.1228206,35.17907051,일반
9300,209940202,센텀파크,129.1224681,35.17887948,일반
9301,185040301,무정삼거리,129.1214,35.19600833,일반
9302,208230101,무정삼거리,129.1212955,35.19574695,일반
9303,196200301,대진여객.고촌역,129.1580897,35.23573608,일반
9309,174580204,센텀SD아파트정문,129.1198601,35.20986393,일반
9313,216700101,신촌입구,129.1242947,35.20745455,일반
9315,216690101,장산성당,129.1259737,35.20636623,일반
9316,184350401,센텀중학교,129.1248377,35.17650852,일반
9318,184560101,세종텔레콤,129.1275396,35.17510349,일반
9319,184560102,부산디자인진흥원,129.1298886,35.17405982,일반
9320,185320301,해강중고교,129.136547,35.16342598,일반
9321,184820102,반여초등학교,129.1276765,35.20358107,일반
9322,185270101,해강중고교,129.1365885,35.1631582,일반
9323,184380201,센텀중학교,129.1252896,35.17529504,일반
9324,184480201,반여농산물도매시장동문,129.1246072,35.21472711,일반
9325,184540301,반여농산물도매시장동문,129.1249354,35.21477405,일반
9326,209060101,윗반송역,129.1561383,35.23369641,일반
9327,184590304,반여시장,129.1291684,35.19502279,일반
9328,184600104,반여시장,129.1291343,35.19479468,일반
9330,184480202,반여농산물시장역,129.1246055,35.21765091,일반
9331,210210301,과정교,129.1189275,35.18460079,일반
9332,184210101,과정교,129.1189806,35.18433314,일반
9333,184650102,센텀강변현대아파트,129.119832,35.208448,일반
9334,185110301,벡스코,129.1339473,35.16753979,일반
9335,185120101,벡스코,129.1337068,35.1673638,일반
9336,185130401,롯데백화점센텀시티점,129.1320357,35.16997953,일반
9337,184600105,재반보건지소,129.1229868,35.19264016,일반
9338,186130102,장산역,129.17689,35.169764,일반
9340,186910301,삼정코아아파트,129.1784569,35.16954298,일반
9341,186920201,삼정코아아파트,129.17825,35.169642,일반
9342,185610201,장산역.화목아파트,129.1788533,35.17084,일반
9343,184590305,제반보건지소,129.122928,35.19283,일반
9344,216000101,동해선신해운대역,129.177698,35.1812195,일반
9345,186200301,해운대교육지원청,129.1761088,35.17696777,일반
9346,186370101,해운대교육지원청,129.1763768,35.17693592,일반
9348,502540000,반송도개공입구,129.1612629,35.22878321,일반
9349,502530000,남흥아파트,129.1627117,35.22813103,일반
9351,186090204,동백초등학교,129.1815689,35.16402831,일반
9352,185410204,동백초등학교,129.1816738,35.16384619,일반
9353,186090205,중2동주민센터,129.180089,35.16244193,일반
9354,185410205,중2동주민센터,129.180295,35.16234811,일반
9355,186090203,중동119안전센터,129.17643,35.16130667,일반
9356,185410203,중동119안전센터,129.17673,35.16123,일반
9357,186750201,광어골입구,129.1981289,35.17975204,일반
9358,186770101,광어골입구,129.1984636,35.17954771,일반
9359,186770201,KT송정타워,129.1965953,35.1774189,일반
9360,187000101,KT송정타워,129.1967239,35.17689391,일반
9361,217040101,광어골,129.1965322,35.17425707,일반
9362,184840301,반여농산물시장서문,129.1206255,35.21444418,일반
9363,216790101,동영테크윈,129.1195576,35.22275352,일반
9364,216810201,삼원에프에이,129.1195481,35.22238872,일반
9365,216810101,(주)오토닉스,129.1188436,35.22063482,일반
9366,216820101,(주)오토닉스,129.1190713,35.2205227,일반
9367,213160301,반여농산물시장역,129.1248814,35.21785244,일반
9368,187060101,한마음스포츠센터,129.1773249,35.18017873,일반
9369,185210101,영화의전당,129.1279042,35.1702054,일반
9371,210210201,해운대구문화복합센터,129.1218676,35.18200373,일반
9372,187630101,동해선센텀역,129.1233542,35.17986898,일반
9373,187630102,포스코앞교차로,129.1252262,35.17757425,일반
9376,502560000,벡스코역.올림픽교차로환승센터,129.1374006,35.16782096,일반
9378,504950000,상당중학교,129.1770174,35.17873118,일반
9379,502090000,해운대로데오거리,129.1703039,35.16307503,일반
9380,502100000,해운대로데오거리,129.1703688,35.16345234,일반
9382,507950000,센텀시티우체국,129.131737,35.1726206,일반
9383,510280000,해운대수목원,129.128492,35.22722844,일반
9384,510290000,해운대수목원,129.1276577,35.22766214,일반
9701,184600301,원동IC교차로,129.1182933,35.19335769,일반
9702,184220202,원동IC교차로,129.1172258,35.19346648,일반
9703,184730302,동해선재송역,129.1208962,35.18876132,일반
9704,212130103,동해선재송역,129.1205861,35.18886588,일반
9705,184740303,해운대경찰서,129.12104,35.185098,일반
9706,184730203,해운대경찰서,129.1207701,35.18623131,일반
9707,219150102,동부지청어귀교차로,129.1224736,35.18272754,일반
9708,184750402,동부지청어귀교차로,129.1224147,35.1823591,일반
9709,184410402,동해선센텀역,129.1255197,35.17957415,일반
9710,219150202,동해선센텀역,129.1251473,35.17960322,일반
9711,184270303,센텀고등학교,129.1289441,35.17704483,일반
9712,184420103,센텀고등학교,129.128438,35.17699966,일반
9713,184270304,센텀센시빌,129.1314656,35.17483773,일반
9714,184420104,센텀센시빌,129.1310101,35.17525577,일반
9715,185070303,동해선벡스코역,129.1340826,35.17166466,일반
9716,184270102,동해선벡스코역,129.133176,35.17204109,일반
9717,185300502,벡스코.시립미술관,129.1369897,35.17057256,일반
9718,185070101,올림픽교차로환승센터,129.1375202,35.16797017,일반
9719,500090000,올림픽교차로,129.1404785,35.16760003,일반
9720,500080000,올림픽교차로,129.1400064,35.16780212,일반
9721,500070000,부산문화여고,129.1446868,35.16320006,일반
9722,500060000,부산문화여고,129.1443288,35.16314782,일반
9723,500040000,동백역,129.147387,35.16176896,일반
9724,500050000,동백역,129.1473164,35.16158548,일반
9725,502490000,올림픽교차로환승센터,129.1370191,35.16771058,일반
9727,504990000,운촌,129.1518252,35.1602888,일반
9728,504980000,운촌,129.1511218,35.16003996,일반
9729,505020000,해운대도시철도역,129.1586386,35.16357836,일반
9730,505030000,해운대도시철도역,129.158407,35.16332566,일반
9731,505010000,해운대구청어귀삼거리,129.1616568,35.16525471,일반
10001,168440401,감천초등학교,129.0098106,35.08253681,일반
10002,188130203,감천초등학교,129.0093767,35.08269,일반
10003,188130202,남성한빛가든,129.0087683,35.08421667,일반
10004,168440402,남성한빛가든,129.0088983,35.084415,일반
10005,188130201,감천사거리,129.0059139,35.08666098,일반
10006,188130102,감천우체국,129.0051767,35.08778833,일반
10007,188130101,영합의원,129.0056367,35.08943833,일반
10008,177890102,영합의원,129.0053967,35.08891,일반
10009,188120201,부산천연가스발전소,129.0027885,35.08826105,일반
10010,178160101,부일전자디자인고교,129.000829,35.08873608,일반
10011,178160301,부일전자디자인고교,128.999505,35.08994667,일반
10012,178160302,삼성여고,128.99776,35.09087,일반
10013,211010101,삼성여고,128.99758,35.09077333,일반
10014,177750202,구평고개,128.9940317,35.08799667,일반
10015,177750203,구평화신아파트,128.9931171,35.08641155,일반
10016,208980301,구평초등학교,128.9903625,35.08594461,일반
10017,177790301,YK스틸,128.9861538,35.08583375,일반
10018,177800101,YK스틸,128.9864234,35.08558587,일반
10019,177760101,구평초등학교,128.9905717,35.08550333,일반
10020,208980101,구평화신아파트,128.993445,35.08648,일반
10021,208980102,구평고개,128.994195,35.08797833,일반
10022,208980103,감천삼거리,128.993697,35.09146568,일반
10023,177750201,감천삼거리,128.9933298,35.0914992,일반
10025,177750301,감천삼거리,128.99296,35.09347,일반
10026,211030201,감천삼거리,128.9927633,35.093635,일반
10027,177770201,삼풍아파트,128.9934533,35.09592492,일반
10028,177730101,뉴코아아울렛,128.9940333,35.098065,일반
10029,177670201,괴정사거리,128.99354,35.09900333,일반
10032,177670102,괴정시장,128.99547,35.10088,일반
10033,178240101,괴정초등학교,128.9983917,35.102315,일반
10034,178230101,괴정초등학교.대티역,128.999635,35.102945,일반
10035,188170101,대티터널입구,129.0035133,35.10372333,일반
10038,178080201,부영아파트,129.0058013,35.1052736,일반
10039,178100101,대티고개,129.0081383,35.10706167,일반
10040,178100301,대티고개,129.0071767,35.10662667,일반
10041,178470102,괴정2치안센터,129.0039567,35.10554167,일반
10042,178450201,괴정2치안센터,129.0037144,35.10551825,일반
10043,178470101,대티역,129.001295,35.10389333,일반
10044,178450202,대티역,129.001075,35.10387,일반
10045,178470401,괴정초등학교.대티역,128.9995383,35.10309833,일반
10046,178230301,괴정초등학교,128.9983599,35.10258652,일반
10047,178230302,괴정시장,128.9962217,35.1015,일반
10048,178240201,괴정시장.괴정역,128.9938169,35.10051478,일반
10050,177670301,괴정역.괴정사거리,128.9920983,35.09993167,일반
10051,179010201,괴정자유아파트,128.988625,35.09932333,일반
10052,178200101,괴정자유아파트,128.98938,35.09913333,일반
10053,177740101,신평입구,128.98642,35.097655,일반
10054,188090202,사남신익아파트,128.9836267,35.09655833,일반
10055,188090201,사남초등학교,128.981115,35.09662167,일반
10056,188090203,신평배고개,128.9786079,35.09615475,일반
10057,188090402,신평배고개,128.9774777,35.09576888,일반
10058,177740302,사남초등학교,128.9808267,35.09671667,일반
10059,177740301,사남신익아파트,128.9833383,35.09667333,일반
10060,178200201,신평입구,128.9862667,35.097365,일반
10061,178090201,괴정삼익아파트,128.9857033,35.09927833,일반
10062,178200301,괴정삼익아파트,128.9852867,35.09952167,일반
10063,178200302,사하역,128.9807567,35.10048333,일반
10064,178090202,사하역,128.98112,35.10022333,일반
10065,188590201,당리중학교,128.9783,35.10151667,일반
10066,178090301,당리중학교,128.9777483,35.10211833,일반
10067,188590401,사하구청.당리역,128.97594,35.10298333,일반
10068,178340202,사하구청.당리역,128.9751482,35.10295627,일반
10070,188590402,사하구청.당리역,128.9741833,35.10352167,일반
10071,178410401,낙동초등학교,128.97125,35.10449667,일반
10072,178410402,낙동초등학교,128.9701983,35.10486667,일반
10073,178350101,낙동초등학교,128.9704326,35.1044662,일반
10074,188670101,롯데마트,128.97198,35.08514167,일반
10075,194730301,하단SK뷰아파트앞,128.962485,35.11709833,일반
10076,177710301,하단역,128.9673934,35.10577205,일반
10077,177710401,하단역,128.966053,35.106279,일반
10078,209030101,하단역,128.965594,35.106239,일반
10081,177710501,하단교차로,128.967766,35.10766361,일반
10084,177690202,에덴공원,128.9653064,35.11064744,일반
10085,177710502,에덴공원,128.9656662,35.11082519,일반
10087,177700301,에덴공원,128.9652808,35.11140936,일반
10088,177690201,동아대입구,128.9642117,35.11232061,일반
10090,177700302,동아대입구,128.9644283,35.11258333,일반
10091,177910101,을숙도초등학교,128.9616717,35.11471167,일반
10092,177690301,동아대입구,128.9638513,35.11336585,일반
10093,178830301,동산삼거리,128.962585,35.11457667,일반
10094,178130201,을숙도초등학교(종점),128.9623333,35.11441333,일반
10095,178830101,동산삼거리,128.9626186,35.11409622,일반
10096,188340201,을숙도문화회관,128.9472931,35.10801339,일반
10098,188500102,가락타운115동,128.95988,35.11256333,일반
10099,177910201,가락타운115동,128.95973,35.11251333,일반
10100,177910202,가락타운104동,128.9588133,35.109185,일반
10101,188500101,가락타운104동,128.9589417,35.10906667,일반
10102,188490301,강변아파트,128.9583183,35.10386667,일반
10103,178540101,강변아파트,128.958475,35.10470167,일반
10104,177780301,하단1동주민센터,128.963989,35.10431229,일반
10105,178610101,하단1동주민센터,128.9638137,35.10394,일반
10106,178250101,가락타운2.3지구,128.9609203,35.10165313,일반
10107,188470301,가락타운2.3지구,128.9606247,35.10176703,일반
10108,178260101,가락타운2.3단지,128.9582317,35.10160333,일반
10109,178540301,가락타운2.3단지,128.9581467,35.101415,일반
10110,178250401,하남초등학교,128.9588467,35.09908167,일반
10111,178260201,하남초등학교,128.9589817,35.09896833,일반
10112,188450201,신남초등학교,128.9609787,35.09765985,일반
10113,188450301,신남초등학교,128.9611647,35.09813195,일반
10114,177630301,신남초등학교,128.9612865,35.0976588,일반
10115,177630201,신평역,128.9620757,35.09480258,일반
10116,188420302,신평역,128.9622741,35.09526784,일반
10117,177630202,동성화학,128.9642146,35.09130858,일반
10118,188420301,동성화학,128.9642704,35.0917682,일반
10119,188420102,동성화학,128.9649651,35.09122612,일반
10120,188420101,무지개아파트,128.9690777,35.09103129,일반
10121,188650402,무지개아파트,128.9696373,35.09115563,일반
10122,188650401,삼진냉장,128.9719717,35.09105489,일반
10123,188420103,삼진냉장,128.972499,35.09083635,일반
10125,188090401,신평,128.973865,35.09354333,일반
10126,188650101,신평,128.97347,35.09303333,일반
10127,188640101,동매역,128.9731,35.09037667,일반
10129,188640201,동매역,128.9737917,35.08969667,일반
10130,188620301,신평시장,128.9765467,35.089735,일반
10131,188610101,신평시장,128.9767289,35.08954998,일반
10132,177250201,사하경찰서,128.9773817,35.086175,일반
10133,177240101,사하경찰서,128.9776494,35.08609487,일반
10134,178890101,신평,128.9793801,35.0861217,일반
10136,177270301,장림,128.979075,35.085135,일반
10137,177240201,장림,128.97924,35.08494,일반
10138,177280201,장림주유소,128.9785337,35.08306072,일반
10139,177240301,제일제당,128.9773167,35.08421667,일반
10140,177280101,제일제당,128.977505,35.08455,일반
10142,177240401,자동차검사장.롯데마트,128.9733067,35.085295,일반
10145,188670301,제일전기,128.9680817,35.08550667,일반
10146,188430201,제일전기,128.9663539,35.08525021,일반
10147,188430101,한국주철관,128.965105,35.08628,일반
10148,188430102,신평2동교차로,128.96525,35.088965,일반
10149,188410201,신평2동교차로,128.9649986,35.08932087,일반
10150,188410202,한국주철관,128.96496,35.08637333,일반
10151,188430301,장림포구입구,128.9648767,35.084495,일반
10152,188520101,장림포구입구,128.9650733,35.08429,일반
10153,188550402,장림시장,128.9680977,35.08101829,일반
10154,178400404,장림시장,128.9676257,35.08103808,일반
10155,178400401,장림시장,128.9681483,35.080815,일반
10156,178400402,장림중소기업은행,128.9702283,35.08063667,일반
10157,188550401,장림중소기업은행,128.970875,35.08071333,일반
10158,178400403,장림우체국,128.9723617,35.08062167,일반
10159,177810402,장림우체국,128.9731586,35.0807395,일반
10160,177810401,장림초등학교,128.9758641,35.08071712,일반
10161,188550201,장림초등학교,128.9761532,35.08053772,일반
10162,177810301,장림역,128.9772617,35.079985,일반
10163,177820103,장림역,128.977435,35.080155,일반
10164,177820102,영남중학교,128.9774625,35.07836399,일반
10165,177810302,영남중학교,128.97721,35.078035,일반
10166,177810303,신장림역,128.9765081,35.07487866,일반
10167,177820101,신장림역,128.9768694,35.07500029,일반
10168,178010101,고려냉장,128.9769839,35.07079238,일반
10169,178020301,고려냉장,128.9774161,35.07058114,일반
10170,178020302,성보냉장,128.9772221,35.06905833,일반
10171,178690301,다대롯데캐슬블루,128.9793331,35.06769889,일반
10172,178690201,다대롯데캐슬블루,128.9796633,35.06637814,일반
10173,178700301,낫개역,128.9793505,35.06426621,일반
10174,177990101,낫개역,128.9796283,35.06439667,일반
10175,178700302,다대현대아파트,128.97721,35.06215,일반
10176,177590101,다대현대아파트,128.9766152,35.06163742,일반
10177,177590201,다대푸르지오아파트,128.9743083,35.06057167,일반
10178,178180101,다대푸르지오아파트,128.9746167,35.060575,일반
10179,178680201,다대큰샘,128.97466,35.05878,일반
10180,178180301,다대1동주민센터,128.972105,35.05909833,일반
10181,177450101,다대1동주민센터,128.97207,35.05882833,일반
10182,177940101,다대새마을금고,128.973493,35.0574957,일반
10183,177450301,다대포항역,128.9709729,35.05743966,일반
10184,178000402,다대포항역,128.9708196,35.05646906,일반
10185,177950102,다대포항역.다대수협,128.97155,35.05606,일반
10186,177950101,다대회센터,128.971655,35.05505333,일반
10187,178000401,다대우신아파트,128.9706967,35.05476333,일반
10188,177450302,다대우신아파트,128.970505,35.05459833,일반
10189,178000201,다대자유아파트,128.97069,35.05170167,일반
10190,177410102,다대자유아파트,128.970905,35.05162167,일반
10191,177410101,다대포해수욕장,128.9703117,35.04990333,일반
10192,178040101,다대포해수욕장,128.9700944,35.04906491,일반
10193,177410201,다대포해수욕장,128.9697239,35.04903932,일반
10194,178000202,다대포해수욕장,128.9701233,35.049945,일반
10195,177400301,몰운대아파트,128.967637,35.050236,일반
10196,177380102,몰운대아파트,128.967505,35.05006591,일반
10197,177400302,대우아파트,128.966615,35.050231,일반
10198,177380101,대우아파트,128.9666003,35.05002224,일반
10199,178040301,다대포해수욕장역,128.965591,35.04845334,일반
10200,178050302,다대포해수욕장역,128.9653079,35.0482346,일반
10201,177560301,대동중고등학교,128.983873,35.08509292,일반
10202,168440403,감천사거리,129.00681,35.08630167,일반
10203,178410301,영락교회,128.9705833,35.10327167,일반
10204,188570201,대광고등학교,128.9730767,35.10188333,일반
10205,188570202,당리새마을금고,128.9756067,35.102095,일반
10211,210980304,감천항동편부두,129.00551,35.08157,일반
10212,208980104,유림아파트,128.9939585,35.09082949,일반
10218,208800101,롯데캐슬201동앞,128.9644139,35.05903024,일반
10219,208780102,롯데캐슬211동앞,128.965358,35.05762081,일반
10220,208780101,롯데캐슬215동앞,128.9646254,35.0564686,일반
10221,208810101,롯데캐슬상가앞,128.962916,35.05598,일반
10222,215890201,다대문화체육센터,128.9600487,35.05026117,일반
10223,188100201,한성기린APT,128.9777486,35.09306107,일반
10224,188330101,을숙도문화회관,128.9468976,35.10777321,일반
10225,188650102,배고개,128.9765562,35.09466818,일반
10226,178400601,장림1동행정복지센터,128.9659119,35.08267209,일반
10227,188510201,장림1동행정복지센터,128.9658906,35.08252612,일반
10229,173480101,동원로얄듀크아파트,128.9648301,35.07917127,일반
10230,177560101,대동중고등학교,128.982983,35.08478312,일반
10231,177700202,하단교차로,128.9671227,35.1079039,일반
10232,177700203,하단교차로,128.9673871,35.10749858,일반
10233,208850101,감천119안전센터,129.0052514,35.08656985,일반
10234,188130301,감천119안전센터,129.0050261,35.08632124,일반
10235,208850204,감천항동편부두,129.0053457,35.08168839,일반
10236,177780101,하단역,128.9675998,35.10557575,일반
10237,178310301,동매교사거리,128.9765451,35.10027524,일반
10238,188090101,동매교사거리,128.9769114,35.10034363,일반
10239,188620401,신평시장,128.9779671,35.0904832,일반
10240,178440101,한성기린아파트,128.9780541,35.09283838,일반
10241,502120000,하단역,128.9660014,35.10635088,일반
10242,178150201,협성르네상스타운아파트,128.9728173,35.07378249,일반
10243,188050401,벽산마마아파트,128.9727794,35.07016032,일반
10244,188060101,동원자동차정비공업사,128.9749875,35.0690661,일반
10247,188070301,부산현대미술관,128.9421777,35.10876133,일반
10248,178020205,성보냉장,128.9771963,35.06922549,일반
10249,178020204,동원자동차정비공업사,128.9748836,35.06923164,일반
10250,188060301,벽산마마아파트,128.9729779,35.07043421,일반
10251,188060302,협성르네상스타운아파트,128.9730761,35.073375,일반
10252,178150306,효림초등학교,128.973036,35.07603414,일반
10253,177290205,효림초등학교,128.9727728,35.07602943,일반
10254,178150305,장림우체국,128.9729408,35.0789105,일반
10255,177290204,장림우체국,128.9726579,35.07922602,일반
10256,188610201,동매역,128.9741339,35.08986526,일반
10257,178710102,다송중학교,128.9827432,35.06335378,일반
10258,188320202,다송중학교,128.9830833,35.06337074,일반
10259,188230401,두송중학교,128.9842203,35.06076122,일반
10260,188220301,두송중학교,128.9844924,35.06090547,일반
10261,188220401,대선조선,128.9922837,35.05329559,일반
10262,220710201,대선조선,128.9924875,35.0535626,일반
10263,220710101,두송대선터널앞,128.9952121,35.0542883,일반
10264,177980401,두송대선터널앞,128.9948754,35.05396492,일반
10265,220710102,한국선박수리공업,128.9954517,35.05737995,일반
10266,177980402,한국선박수리공업,128.994992,35.05740554,일반
10267,188240303,인터지스보세창고,128.9916583,35.06364249,일반
10268,188240202,인터지스보세창고,128.9916347,35.06312019,일반
10269,188240302,세방,128.9905893,35.06656187,일반
10270,188260202,세방,128.9902633,35.06667536,일반
10271,188260304,정현냉동,128.9906156,35.07147741,일반
10272,188110202,정현냉동,128.9902838,35.07158199,일반
10273,188260303,구평동,128.9906337,35.07560905,일반
10274,220480103,구평동,128.9902951,35.07588495,일반
10275,188110402,구평삼거리,128.9904245,35.07940648,일반
10276,220480104,구평삼거리,128.9900981,35.07928117,일반
10277,220470103,구평동주민센터,128.9867389,35.08157571,일반
10278,220460103,구평동주민센터,128.9867672,35.0813905,일반
10279,220490102,구평e편한세상입구,128.9858341,35.08223938,일반
10280,177800402,구평e편한세상입구,128.9857628,35.08269112,일반
10288,503900000,부산현대미술관,128.9434931,35.10827614,일반
10291,506040000,괴정역.괴정사거리,128.9923439,35.09972368,일반
10292,506390000,구평삼거리,128.9902198,35.08090581,일반
10293,506360000,감천항제5부두,128.9937022,35.0839036,일반
10294,506380000,감천항해양파출소,128.9977831,35.08445823,일반
10295,506370000,감천항해양파출소,128.9982105,35.08445119,일반
10296,506350000,감천항제5부두,128.9935792,35.08425708,일반
10297,506400000,구평삼거리,128.9899007,35.08040638,일반
10298,506850000,사하구국민체육센터,128.9985509,35.08806833,일반
10301,508310000,괴정동교차로,128.9937355,35.09585725,일반
11002,175150301,두구동 입구,129.102905,35.29751667,일반
11003,175320101,두구동 입구,129.1033183,35.29764667,일반
11004,175220101,금정체육공원입구,129.098825,35.29155667,일반
11005,175320301,금정체육공원입구,129.09865,35.291745,일반
11006,209010201,부산종합터미널.노포역,129.0943174,35.28366544,일반
11007,210760101,부산종합터미널.노포역,129.0946917,35.28379167,일반
11008,174570101,노포삼거리,129.0935433,35.28018,일반
11009,210760301,노포삼거리,129.0933017,35.28032667,일반
11010,174130201,범어사역,129.0924725,35.27407065,일반
11011,175290201,범어사입구,129.0904427,35.27489224,일반
11012,175290301,범어사입구,129.0896183,35.27564,일반
11013,174770101,범어사입구,129.09008,35.27555833,일반
11014,173830101,어린이놀이터,129.0875146,35.27542431,일반
11015,174770301,어린이놀이터,129.0879279,35.27562268,일반
11016,174890304,한아름빌라,129.0851117,35.27448333,일반
11017,173830202,한아름빌라,129.0849365,35.27516903,일반
11018,173830201,남산동.요산문학관,129.0850031,35.2722211,일반
11019,174890303,남산동.요산문학관,129.0851533,35.27164667,일반
11020,174780301,남산동농협,129.0889567,35.27257667,일반
11021,174110301,남산동농협,129.08905,35.272485,일반
11022,174550301,팔송,129.0925667,35.27174,일반
11023,174120301,범어사역,129.0928267,35.271715,일반
11024,174850402,남산동새벽시장,129.0891117,35.26926833,일반
11025,174110201,남산동새벽시장,129.0890133,35.26913333,일반
11026,174890301,금샘초등학교,129.085255,35.26938333,일반
11027,173830203,금샘초등학교,129.0850768,35.26940599,일반
11028,174890201,남산고교,129.0840966,35.26705927,일반
11029,174890302,남산고교,129.0843017,35.26729167,일반
11030,174110202,남산고등학교입구,129.08902,35.26763333,일반
11031,174850401,남산고등학교입구,129.0891283,35.26783333,일반
11032,209670101,침례병원.남산역,129.0927917,35.26611167,일반
11033,173990301,침례병원.남산역,129.0925,35.26588333,일반
11034,174860102,남산동럭키아파트,129.0887829,35.26493554,일반
11035,174850201,남산동럭키아파트,129.0886249,35.26538653,일반
11036,174890202,부산외국어대학교,129.085295,35.265655,일반
11037,174790102,부산외국어대학교,129.0853017,35.26533667,일반
11038,174860401,남산119안전센터,129.0866648,35.26168751,일반
11039,176700101,샘골공원,129.087483,35.2608217,일반
11040,209650301,남산초등학교,129.088042,35.2624183,일반
11041,174860101,남산초등학교,129.088023,35.26172227,일반
11042,209670201,남산프라자,129.0919033,35.26319167,일반
11043,174070101,남산프라자,129.0920533,35.262795,일반
11044,174540101,두실역,129.0915421,35.25834023,일반
11045,174070301,두실역,129.0912783,35.258385,일반
11046,175210401,선경3차아파트,129.0878193,35.25870048,일반
11047,174860301,선경3차아파트,129.087685,35.25814333,일반
11048,175210201,신동아아파트,129.0876166,35.25561837,일반
11049,174910301,신동아아파트,129.087836,35.25608807,일반
11050,174540201,행림병원,129.09133,35.25429333,일반
11051,174180301,행림병원,129.0915333,35.25380667,일반
11052,174920402,롯데캐슬정문,129.0878167,35.25263224,일반
11053,174910101,롯데캐슬정문,129.0876398,35.25263132,일반
11054,174920401,롯데캐슬입구,129.0878369,35.25093838,일반
11056,175300101,부산산업보건센터,129.0927833,35.27503833,일반
11057,174170401,태광산업.구서역,129.0920833,35.249095,일반
11058,174170201,태광산업(구서역),129.0920633,35.24812333,일반
11060,175450301,구서역.금정경찰서,129.092245,35.24577155,일반
11061,175470102,구서역.구서시장,129.0889044,35.2463448,일반
11062,174920201,구서역.구서시장,129.088835,35.24701333,일반
11063,175380302,구서1치안센터,129.0883089,35.24487741,일반
11064,175470101,구서1치안센터,129.0886517,35.24505667,일반
11065,175470301,금정산쌍용예가.구서SK뷰,129.08667,35.24304305,일반
11066,174830402,금정산쌍용예가.구서SK뷰,129.0866278,35.24267282,일반
11067,176380101,금정구청.부산가톨릭대,129.0932048,35.24233377,일반
11068,174230301,금정구청.부산가톨릭대,129.0927706,35.2422374,일반
11069,175400101,윤산터널입구,129.0928928,35.24042636,일반
11070,175400201,윤산터널입구,129.0923483,35.23880833,일반
11071,174970101,장전역,129.0879017,35.23835333,일반
11072,174830401,장전초등학교,129.0865473,35.24067912,일반
11073,175470302,장전초등학교,129.0863126,35.23955761,일반
11074,174830201,장전동어린이놀이터,129.0863624,35.23812668,일반
