,정류소 번호,정류소 아이디,정류소 명,위도,경도,정류장 구분
383,12396,,천성,35.0300753,128.8212133,
384,12397,,천성,35.03000611,128.8222198,
385,12399,,명호초등학교,35.0851148394,128.9002393205,
386,12401,,두산위브아파트,35.0825146508,128.8977624734,
387,12403,,한신휴플러스아파트,35.0809160158,128.9013968592,
388,12413,,금강 협성아파트,35.1503127004,128.8358946758,
389,12414,,의창수협,35.0830918477,128.8716500905,
390,12416,,신호초등학교사거리,35.0850495424,128.8774719124,
391,12418,,신호농협,35.0859681614,128.877825501,
392,12420,,윌아파트,35.0850495424,128.8774719124,
393,12421,,윌아파트,35.0850495424,128.8774719124,
394,12452,,엘크루블루오션6단지,35.0812329508,128.9097856109,
395,12457,,에일린의뜰아파트,35.09994421,128.920539,
396,12458,,금강펜테리움아파트,35.10015453,128.9203466,
397,12473,,"명지초교, 명지중학교",35.10384125,128.9263356,
398,12474,,"명지초교, 명지중학교",35.1042202,128.9268764,
399,12475,,대방노블랜드아파트,35.09731604,128.9201292,
400,12481,,금강펜테리움2차아파트,35.1034618506,128.922273352,
401,12482,,금강펜테리움2차아파트.호반베르디움2차아파트,35.1036713092,128.9197647386,
402,12483,,명지국제신도시입구,35.10464743,128.9232456,
403,12484,,명지국제신도시입구,35.1042866119,128.9217854282,
404,12500,,중흥프라디움,35.0971273585,128.9161717126,
405,12501,,중흥프라디움,35.1116319543,128.9179415432,
406,12503,,지법서부지원.지검서부지청,35.0943874238,128.9125443446,
407,12509,,LH오션타운,35.0961674979,128.9145689608,
408,12514,,성산,35.1242588021,128.896590226,
409,12518,,더에듀팰리스부영,35.1116319543,128.9179415432,
410,13001,,대선주조,35.1964060557,129.0725644821,
411,10231,,하단교차로,35.1080120011,128.9668761048,
412,10241,,하단역,35.1065778223,128.966017185,
413,10277,,구평동주민센터,35.0816799555,128.9875384844,
414,11006,,부산종합터미널,35.28366544,129.0943174,
415,11007,,노포동부산종합버스터미널,35.2839155898,129.0964875401,
416,11010,,범어사지하철역,35.27407065,129.0924725,
417,11012,,범어사입구,35.2757542511,129.0897813821,
418,11013,,범어사입구,35.2754001023,129.0900473315,
