정류소 번호,정류소 아이디,정류소 명,위도,경도,정류장 구분
9376,502560000,벡스코역.올림픽교차로환승센터,35.16782096,129.1374006,시내
9378,504950000,상당중학교,35.17873118,129.1770174,시내
9379,502090000,해운대로데오거리,35.16307503,129.1703039,시내
9382,507950000,센텀시티우체국,35.1726206,129.131737,시내
9383,510280000,해운대수목원,35.22722844,129.128492,시내
9703,184730302,동해선재송역,35.18876132,129.1208962,시내
9705,184740303,해운대경찰서,35.185098,129.12104,시내
9707,219150102,동부지청어귀교차로,35.18272754,129.1224736,시내
9711,184270303,센텀고등학교,35.17704483,129.1289441,시내
9713,184270304,센텀센시빌,35.17483773,129.1314656,시내
9717,185300502,벡스코.시립미술관,35.17057256,129.1369897,시내
9718,185070101,올림픽교차로환승센터,35.16797017,129.1375202,시내
9719,500090000,올림픽교차로,35.16760003,129.1404785,시내
9723,500040000,동백역,35.16176896,129.147387,시내
9727,504990000,운촌,35.1602888,129.1518252,시내
9729,505020000,해운대도시철도역,35.16357836,129.1586386,시내
10001,168440401,감천초등학교,35.08253681,129.0098106,시내
10003,188130202,남성한빛가든,35.08421667,129.0087683,시내
10005,188130201,감천사거리,35.08666098,129.0059139,시내
10006,188130102,감천우체국,35.08778833,129.0051767,시내
10007,188130101,영합의원,35.08943833,129.0056367,시내
10009,188120201,부산천연가스발전소,35.08826105,129.0027885,시내
10010,178160101,부일전자디자인고교,35.08873608,129.000829,시내
10012,178160302,삼성여고,35.09087,128.99776,시내
10014,177750202,구평고개,35.08799667,128.9940317,시내
10015,177750203,구평화신아파트,35.08641155,128.9931171,시내
10016,208980301,구평초등학교,35.08594461,128.9903625,시내
10017,177790301,YK스틸,35.08583375,128.9861538,시내
10022,208980103,감천삼거리,35.09146568,128.993697,시내
10027,177770201,삼풍아파트,35.09592492,128.9934533,시내
10028,177730101,뉴코아아울렛,35.098065,128.9940333,시내
10029,177670201,괴정사거리,35.09900333,128.99354,시내
10032,177670102,괴정시장,35.10088,128.99547,시내
10033,178240101,괴정초등학교,35.102315,128.9983917,시내
10034,178230101,괴정초등학교.대티역,35.102945,128.999635,시내
10035,188170101,대티터널입구,35.10372333,129.0035133,시내
10038,178080201,부영아파트,35.1052736,129.0058013,시내
10039,178100101,대티고개,35.10706167,129.0081383,시내
10041,178470102,괴정2치안센터,35.10554167,129.0039567,시내
10043,178470101,대티역,35.10389333,129.001295,시내
10048,178240201,괴정시장.괴정역,35.10051478,128.9938169,시내
10050,177670301,괴정역.괴정사거리,35.09993167,128.9920983,시내
10051,179010201,괴정자유아파트,35.09932333,128.988625,시내
10053,177740101,신평입구,35.097655,128.98642,시내
10054,188090202,사남신익아파트,35.09655833,128.9836267,시내
10055,188090201,사남초등학교,35.09662167,128.981115,시내
10056,188090203,신평배고개,35.09615475,128.9786079,시내
10061,178090201,괴정삼익아파트,35.09927833,128.9857033,시내
10063,178200302,사하역,35.10048333,128.9807567,시내
10065,188590201,당리중학교,35.10151667,128.9783,시내
10067,188590401,사하구청.당리역,35.10298333,128.97594,시내
10071,178410401,낙동초등학교,35.10449667,128.97125,시내
10074,188670101,롯데마트,35.08514167,128.97198,시내
10075,194730301,하단SK뷰아파트앞,35.11709833,128.962485,시내
10076,177710301,하단역,35.10577205,128.9673934,시내
10081,177710501,하단교차로,35.10766361,128.967766,시내
10084,177690202,에덴공원,35.11064744,128.9653064,시내
10088,177690201,동아대입구,35.11232061,128.9642117,시내
10091,177910101,을숙도초등학교,35.11471167,128.9616717,시내
10093,178830301,동산삼거리,35.11457667,128.962585,시내
10094,178130201,을숙도초등학교(종점),35.11441333,128.9623333,시내
10096,188340201,을숙도문화회관,35.10801339,128.9472931,시내
10098,188500102,가락타운115동,35.11256333,128.95988,시내
10100,177910202,가락타운104동,35.109185,128.9588133,시내
10102,188490301,강변아파트,35.10386667,128.9583183,시내
10104,177780301,하단1동주민센터,35.10431229,128.963989,시내
10106,178250101,가락타운2.3지구,35.10165313,128.9609203,시내
10108,178260101,가락타운2.3단지,35.10160333,128.9582317,시내
10110,178250401,하남초등학교,35.09908167,128.9588467,시내
10112,188450201,신남초등학교,35.09765985,128.9609787,시내
10115,177630201,신평역,35.09480258,128.9620757,시내
10117,177630202,동성화학,35.09130858,128.9642146,시내
10120,188420101,무지개아파트,35.09103129,128.9690777,시내
10122,188650401,삼진냉장,35.09105489,128.9719717,시내
10125,188090401,신평,35.09354333,128.973865,시내
10127,188640101,동매역,35.09037667,128.9731,시내
10130,188620301,신평시장,35.089735,128.9765467,시내
10132,177250201,사하경찰서,35.086175,128.9773817,시내
10136,177270301,장림,35.085135,128.979075,시내
10138,177280201,장림주유소,35.08306072,128.9785337,시내
10139,177240301,제일제당,35.08421667,128.9773167,시내
10142,177240401,자동차검사장.롯데마트,35.085295,128.9733067,시내
10145,188670301,제일전기,35.08550667,128.9680817,시내
10147,188430101,한국주철관,35.08628,128.965105,시내
10148,188430102,신평2동교차로,35.088965,128.96525,시내
10151,188430301,장림포구입구,35.084495,128.9648767,시내
10153,188550402,장림시장,35.08101829,128.9680977,시내
10156,178400402,장림중소기업은행,35.08063667,128.9702283,시내
10158,178400403,장림우체국,35.08062167,128.9723617,시내
10160,177810401,장림초등학교,35.08071712,128.9758641,시내
10162,177810301,장림역,35.079985,128.9772617,시내
10164,177820102,영남중학교,35.07836399,128.9774625,시내
10166,177810303,신장림역,35.07487866,128.9765081,시내
10168,178010101,고려냉장,35.07079238,128.9769839,시내
10170,178020302,성보냉장,35.06905833,128.9772221,시내
10171,178690301,다대롯데캐슬블루,35.06769889,128.9793331,시내
10173,178700301,낫개역,35.06426621,128.9793505,시내
10175,178700302,다대현대아파트,35.06215,128.97721,시내
10177,177590201,다대푸르지오아파트,35.06057167,128.9743083,시내
10179,178680201,다대큰샘,35.05878,128.97466,시내
10180,178180301,다대1동주민센터,35.05909833,128.972105,시내
10182,177940101,다대새마을금고,35.0574957,128.973493,시내
10183,177450301,다대포항역,35.05743966,128.9709729,시내
10185,177950102,다대포항역.다대수협,35.05606,128.97155,시내
10186,177950101,다대회센터,35.05505333,128.971655,시내
10187,178000401,다대우신아파트,35.05476333,128.9706967,시내
10189,178000201,다대자유아파트,35.05170167,128.97069,시내
10191,177410101,다대포해수욕장,35.04990333,128.9703117,시내
10195,177400301,몰운대아파트,35.050236,128.967637,시내
10199,178040301,다대포해수욕장역,35.04845334,128.965591,시내
10201,177560301,대동중고등학교,35.08509292,128.983873,시내
10204,188570201,대광고등학교,35.10188333,128.9730767,시내
10205,188570202,당리새마을금고,35.102095,128.9756067,시내
10211,210980304,감천항동편부두,35.08157,129.00551,시내
10218,208800101,롯데캐슬201동앞,35.05903024,128.9644139,시내
10219,208780102,롯데캐슬211동앞,35.05762081,128.965358,시내
10220,208780101,롯데캐슬215동앞,35.0564686,128.9646254,시내
10221,208810101,롯데캐슬상가앞,35.05598,128.962916,시내
10222,215890201,다대문화체육센터,35.05026117,128.9600487,시내
10223,188100201,한성기린APT,35.09306107,128.9777486,시내
10225,188650102,배고개,35.09466818,128.9765562,시내
10226,178400601,장림1동행정복지센터,35.08267209,128.9659119,시내
10229,173480101,동원로얄듀크아파트,35.07917127,128.9648301,시내
10233,208850101,감천119안전센터,35.08656985,129.0052514,시내
10237,178310301,동매교사거리,35.10027524,128.9765451,시내
10242,178150201,협성르네상스타운아파트,35.07378249,128.9728173,시내
10243,188050401,벽산마마아파트,35.07016032,128.9727794,시내
10244,188060101,동원자동차정비공업사,35.0690661,128.9749875,시내
10247,188070301,부산현대미술관,35.10876133,128.9421777,시내
10252,178150306,효림초등학교,35.07603414,128.973036,시내
10257,178710102,다송중학교,35.06335378,128.9827432,시내
10259,188230401,두송중학교,35.06076122,128.9842203,시내
10263,220710101,두송대선터널앞,35.0542883,128.9952121,시내
10265,220710102,한국선박수리공업,35.05737995,128.9954517,시내
10267,188240303,인터지스보세창고,35.06364249,128.9916583,시내
10269,188240302,세방,35.06656187,128.9905893,시내
10271,188260304,정현냉동,35.07147741,128.9906156,시내
10273,188260303,구평동,35.07560905,128.9906337,시내
10275,188110402,구평삼거리,35.07940648,128.9904245,시내
10277,220470103,구평동주민센터,35.08157571,128.9867389,시내
10279,220490102,구평e편한세상입구,35.08223938,128.9858341,시내
10293,506360000,감천항제5부두,35.0839036,128.9937022,시내
10294,506380000,감천항해양파출소,35.08445823,128.9977831,시내
10298,506850000,사하구국민체육센터,35.08806833,128.9985509,시내
10301,508310000,괴정동교차로,35.09585725,128.9937355,시내
11002,175150301,두구동 입구,35.29751667,129.102905,시내
11004,175220101,금정체육공원입구,35.29155667,129.098825,시내
11006,209010201,부산종합터미널.노포역,35.28366544,129.0943174,시내
11008,174570101,노포삼거리,35.28018,129.0935433,시내
11010,174130201,범어사역,35.27407065,129.0924725,시내
11011,175290201,범어사입구,35.27489224,129.0904427,시내
11014,173830101,어린이놀이터,35.27542431,129.0875146,시내
11016,174890304,한아름빌라,35.27448333,129.0851117,시내
11018,173830201,남산동.요산문학관,35.2722211,129.0850031,시내
11020,174780301,남산동농협,35.27257667,129.0889567,시내
11022,174550301,팔송,35.27174,129.0925667,시내
11024,174850402,남산동새벽시장,35.26926833,129.0891117,시내
11026,174890301,금샘초등학교,35.26938333,129.085255,시내
11028,174890201,남산고교,35.26705927,129.0840966,시내
11030,174110202,남산고등학교입구,35.26763333,129.08902,시내
11032,209670101,침례병원.남산역,35.26611167,129.0927917,시내
11034,174860102,남산동럭키아파트,35.26493554,129.0887829,시내
11036,174890202,부산외국어대학교,35.265655,129.085295,시내
11038,174860401,남산119안전센터,35.26168751,129.0866648,시내
11039,176700101,샘골공원,35.2608217,129.087483,시내
11040,209650301,남산초등학교,35.2624183,129.088042,시내
11042,209670201,남산프라자,35.26319167,129.0919033,시내
11044,174540101,두실역,35.25834023,129.0915421,시내
11046,175210401,선경3차아파트,35.25870048,129.0878193,시내
11050,174540201,행림병원,35.25429333,129.09133,시내
11052,174920402,롯데캐슬정문,35.25263224,129.0878167,시내
11054,174920401,롯데캐슬입구,35.25093838,129.0878369,시내
11056,175300101,부산산업보건센터,35.27503833,129.0927833,시내
11057,174170401,태광산업.구서역,35.249095,129.0920833,시내
11058,174170201,태광산업(구서역),35.24812333,129.0920633,시내
11060,175450301,구서역.금정경찰서,35.24577155,129.092245,시내
11061,175470102,구서역.구서시장,35.2463448,129.0889044,시내
11063,175380302,구서1치안센터,35.24487741,129.0883089,시내
11065,175470301,금정산쌍용예가.구서SK뷰,35.24304305,129.08667,시내
11067,176380101,금정구청.부산가톨릭대,35.24233377,129.0932048,시내
11069,175400101,윤산터널입구,35.24042636,129.0928928,시내
11071,174970101,장전역,35.23835333,129.0879017,시내
11072,174830401,장전초등학교,35.24067912,129.0865473,시내
11074,174830201,장전동어린이놀이터,35.23812668,129.0863624,시내
11075,174960301,장전중앙교회,35.23521833,129.0861033,시내
11076,175640101,장전1치안센터,35.23570123,129.0877381,시내
11077,174660201,경남한신아파트,35.23578667,129.0918133,시내
11080,175620101,부산대학교정문,35.23232603,129.0869358,시내
11082,175620201,부산대역,35.23104002,129.0878109,시내
11083,175630101,부산대앞부산은행,35.23054667,129.0863967,시내
11084,173750201,범어사매표소,35.28334167,129.07308,시내
11088,175830301,부산대학교후문,35.22859247,129.0839949,시내
11090,175070101,금정초등학교,35.22701825,129.0859983,시내
11094,176630101,경보아파트,35.22537667,129.0817783,시내
11100,175080301,래미안장전남문,35.22452193,129.0861019,시내
11104,174370201,동해중학교,35.21789,129.0870783,시내
11105,174370202,부곡4동주민센터.온천장역,35.22010009,129.0883148,시내
11107,175510202,부곡1치안센터,35.2218183,129.0910538,시내
11108,174310301,부산정보관광고,35.22380667,129.0911567,시내
11109,175600301,부곡시장,35.22603118,129.091769,시내
11112,174330101,부곡대우아파트,35.23088291,129.090552,시내
11113,175810401,부산대역.부곡대우아파트,35.23116667,129.0897633,시내
11114,175610401,금정세무서,35.23157984,129.092101,시내
11117,174540202,금정이마트,35.25072,129.09128,시내
11121,174390302,내성고등학교,35.21953285,129.0927291,시내
11123,174390204,서동고개,35.21704524,129.0959955,시내
11129,175850302,서1동새마을금고,35.21661549,129.0985802,시내
11131,174390203,서3치안센터,35.2152984,129.1015587,시내
11133,175550201,세웅병원,35.21473,129.1041933,시내
11134,174470201,세웅병원후문,35.21428826,129.1030704,시내
11135,175490301,서동입구,35.210875,129.104645,시내
11136,175490101,동상초등학교.서동역,35.21250686,129.1071317,시내
11137,174440201,서동역,35.21319404,129.1073248,시내
11138,175560301,부산은행,35.21434217,129.1060818,시내
11139,174700401,라이프타운,35.215085,129.1072417,시내
11141,174450101,금사입구,35.21495395,129.1089006,시내
11143,174590201,금사전화국,35.21511333,129.1127883,시내
11145,174580101,서금지구대.금사역,35.21607494,129.1163347,시내
11147,175120201,금사중학교,35.21746667,129.110055,시내
11148,175520201,금사중학입구,35.217535,129.1096833,시내
11150,175120202,금사회동동주민센터,35.21839167,129.1110583,시내
11151,175110101,금사시장,35.2211,129.11341,시내
11153,175540201,중소기업은행,35.22219333,129.1131733,시내
11154,212530101,동일고무벨트,35.22289333,129.1146117,시내
11155,212530102,부산예원고등학교,35.22465,129.11624,시내
11157,175700301,욱성화학(주),35.22672,129.1179733,시내
11159,175880101,회동본동,35.22782009,129.1202614,시내
11161,173640301,회동동,35.23043841,129.1239863,시내
11162,209660201,남산성당,35.26401849,129.0848802,시내
11165,173750202,범어사주차장,35.28222333,129.072645,시내
11166,173770201,상마마을.범어사박물관,35.279235,129.0737167,시내
11167,173800101,하마마을,35.27964452,129.0771234,시내
11168,173740201,경동아파트,35.28144,129.08633,시내
11169,173730201,지장암,35.28135667,129.078555,시내
11184,176670101,남문,35.24175333,129.0619767,시내
11185,176660101,동문,35.24324833,129.0644567,시내
11192,174810101,광명사,35.22966854,129.0767654,시내
11194,174810102,양로원,35.23125826,129.0766514,시내
11242,173840202,성불사입구,35.27981159,129.0897674,시내
11260,173620201,회동석대산단,35.23226714,129.1271355,시내
11262,216770101,우성,35.22498524,129.1183198,시내
11263,216780101,삼한전자,35.22530146,129.1182731,시내
11264,175420101,금정문화회관,35.24551543,129.0947239,시내
11266,175480101,동래초등학교,35.24774596,129.0973555,시내
11268,173720102,금단마을,35.25150156,129.0995618,시내
11270,173720101,브니엘고등학교,35.25673375,129.1022446,시내
11272,173620301,건설안전시험사업소,35.23234521,129.1243589,시내
11273,220240101,스포원파크,35.2922933,129.1031818,시내
11274,220280101,금정체육공원,35.29149468,129.1024687,시내
11275,217200101,금정공영차고지,35.28949,129.09808,시내
11276,501040000,회동화물자동차공영차고지,35.2429714,129.1360296,시내
11287,506410000,남산고등학교,35.26713299,129.0854339,시내
11288,506500000,부산외대정문,35.26655573,129.0844192,시내
11289,506480000,부산외국어대학교캠퍼스,35.26714361,129.0803689,시내
11292,508410000,범어사어귀삼거리,35.27571562,129.0919493,시내
12001,177190401,강서구청,35.21240062,128.982642,시내
12003,211810301,대저119안전센터,35.21458152,128.977399,시내
12004,191650301,낙동중학교,35.21520599,128.9648779,시내
12005,191670302,강서복지회관.우편집중국,35.21519559,128.9584865,시내
12006,191670301,중리입구,35.21481728,128.9561721,시내
12007,191660301,부산교도소,35.21392572,128.9528171,시내
12008,191660302,평강역,35.21416274,128.9500951,시내
12009,191270401,대사리3구,35.216066,128.9436223,시내
12010,191270402,국립농산물품질관리원,35.21697279,128.9407631,시내
12011,191280301,대사역.대사리2구,35.2184965,128.936478,시내
12022,191790301,신덕삼거리,35.20474052,128.9746438,시내
12024,191300101,대사리1구,35.2193235,128.933109,시내
12026,191870201,강서브라이트센터,35.1808055,128.9569478,시내
12027,188790301,경전철덕두역,35.181098,128.953306,시내
12029,176970101,공항입구,35.176562,128.94991,시내
12031,177190301,강서구청역,35.211588,128.980796,시내
12033,191660201,대저역,35.2128561,128.9608236,시내
12034,210430101,강서경찰서,35.11793667,128.906565,시내
12035,210430201,순아동,35.11904773,128.9036144,시내
12036,190730201,영도산업,35.09949667,128.8257917,시내
12037,191580101,명지새동네,35.10855393,128.9308073,시내
12039,190830201,송정다리,35.09331695,128.8339804,시내
12040,189810101,삼성전기,35.09333781,128.8536658,시내
12041,189230301,삼성자동차정문,35.08914,128.87682,시내
12043,190310201,DSR,35.09331555,128.8402661,시내
12044,191700202,금호마을,35.16381,128.95868,시내
12046,190190201,리노공업,35.09341167,128.84241,시내
12047,190300201,동서열처리,35.09340333,128.84565,시내
12050,191790302,강서체육공원,35.20742188,128.9744681,시내
12051,191660202,체육공원역,35.21209685,128.9682172,시내
12053,203340201,(구)검문소,35.10360167,128.8374417,시내
12055,204820201,용원사거리,35.09806641,128.8211497,시내
12056,191150101,경제자유구역청,35.08663787,128.8397217,시내
12060,193270301,명지신도시,35.08893167,128.90243,시내
12061,188770301,수로다리,35.2149498,128.9698604,시내
12064,214220201,부산신항만,35.07851584,128.8345039,시내
12066,189950101,대흥공업사거리,35.09333521,128.8597161,시내
12067,189380301,우진목재,35.09209667,128.8656717,시내
12068,189420201,녹산하수처리장,35.08886,128.8663633,시내
12069,190280201,해덕파워웨이,35.0934,128.84846,시내
12074,203310101,용원중앙병원,35.0993515,128.8227733,시내
12075,190520201,(주)거보,35.09518235,128.8309756,시내
12077,190320201,부산프라스틱공업,35.09331058,128.8386305,시내
12078,190980401,풍영산업,35.09170589,128.8397058,시내
12085,176810202,낙동강철새도래지,35.09007807,128.9167744,시내
12088,188900301,성산2구,35.11926,128.8913317,시내
12089,191320302,성고개,35.11047667,128.8565733,시내
12091,209550501,녹산농협,35.111279,128.878115,시내
12092,191560202,진동,35.09805167,128.926975,시내
12096,190540201,(주)태광,35.08952453,128.832938,시내
12099,177170102,강서고.부산혜원학교,35.21465611,128.9887186,시내
12101,191810302,경일고등학교입구,35.11365333,128.9240683,시내
12114,188900304,녹산,35.11413333,128.8858183,시내
12118,191340101,녹산중학교,35.11717667,128.8895083,시내
12134,191590201,덕두시장,35.1789962,128.9579128,시내
12136,176810103,동리,35.10059167,128.92803,시내
12141,191960201,등구마을,35.19339796,128.962713,시내
12147,188940301,명지시장,35.11156791,128.9318826,시내
12149,211750101,렛츠런파크입구,35.15252727,128.8821583,시내
12155,208170101,사구,35.15886194,128.8862702,시내
12161,189940401,삼보목재,35.09351,128.8617,시내
12164,189250301,삼성자동차남문,35.08911,128.88146,시내
12180,188900303,성산다리,35.12174667,128.893855,시내
12183,191490201,세산삼거리,35.14075,128.87459,시내
12196,191950201,신덕마을,35.19994533,128.9685072,시내
12207,189400101,신호하수처리장,35.08881671,128.8726081,시내
12221,190650401,영남자동화기계,35.09787,128.82798,시내
12241,189510401,태광금속,35.0935,128.86507,시내
12245,191200401,경제자유구역청사거리,35.08918397,128.8388634,시내
12248,191810301,진목,35.11309333,128.9266767,시내
12254,209420101,호산나교회.엘크루4단지,35.08417714,128.9069128,시내
12255,209440301,호산나교회.삼정그린코아,35.08438,128.90694,시내
12256,190130101,농심,35.09645392,128.839688,시내
12262,189680201,녹산염색공단,35.08878943,128.8600915,시내
12264,189850201,부산지방중소벤처기업청,35.0888181,128.8555811,시내
12266,189620201,갑을녹산병원,35.0898936,128.852556,시내
12268,189060301,삼성전기기숙사,35.093052,128.852505,시내
12273,214270101,퀸덤1.2단지,35.08655773,128.8978675,시내
12274,209510101,극동스타클래스아파트,35.08421164,128.9008963,시내
12275,213100201,롯데캐슬아파트,35.0842,128.904708,시내
12276,213110201,남명초등학교,35.08421415,128.9101434,시내
12277,209440101,행복마을,35.08651903,128.9119172,시내
12281,214280101,퀸덤3단지,35.08441879,128.9014505,시내
12289,215050201,현대상선,35.07138465,128.8350216,시내
12291,215050202,부산신항다목적터미널,35.07390801,128.8349827,시내
12295,177040202,작지,35.14386232,128.9502106,시내
12297,214910101,가덕천성동,35.030676,128.812821,시내
12300,213080101,부산항홍보관,35.08713016,128.8309203,시내
12304,214910102,두문입구,35.032817,128.812095,시내
12306,214910103,서중마을,35.032402,128.818799,시내
12307,214920102,동중마을,35.0320918,128.8237617,시내
12308,215150202,범한판토스,35.08435995,128.8082872,시내
12310,215150201,현대물류,35.08441027,128.8130612,시내
12312,214960101,강림씨에스피,35.10783589,128.8727203,시내
12314,214990401,화연공원,35.10342715,128.8780806,시내
12316,217140101,동선마을,35.05557414,128.8323612,시내
12319,214990402,부산은행화전공단지점,35.10365,128.88305,시내
12321,215000301,세주정공,35.107928,128.883089,시내
12324,211730101,옥포마을,35.11630135,128.8450501,시내
12326,192630302,명동,35.14411266,128.8454857,시내
12328,192670301,동화엔텍,35.149122,128.836618,시내
12332,192750501,이원솔루텍,35.14906183,128.8302362,시내
12334,214470102,자동차부품멀티관,35.14907416,128.8243389,시내
12336,214470101,ENK,35.14964008,128.8157656,시내
12338,214450102,YMP지사단지기점,35.14919782,128.8096386,시내
12339,214460101,매일정기,35.14926164,128.8116974,시내
12340,209900103,마음,35.13417509,128.8639987,시내
12342,209900104,중곡,35.13767388,128.8705841,시내
12349,191850102,구랑,35.12899705,128.8583191,시내
12351,192560102,가동마을입구,35.16525536,128.8848073,시내
12353,192690202,지사휴먼시아아파트,35.15081495,128.8349827,시내
12355,192710201,지사문화회관,35.15078546,128.8312734,시내
12357,214990101,서번산업,35.09917543,128.8781009,시내
12359,215830101,조달청비축기지,35.09833942,128.8831916,시내
12361,209900301,지사산단입구,35.13638764,128.85739,시내
12367,215920101,서부산유통지구역,35.16677113,128.954476,시내
12369,215950101,신항서문입구,35.08289042,128.8016657,시내
12371,215120301,글로벌물류센터,35.08298739,128.8152482,시내
12389,191000401,보람공원,35.08914558,128.8478672,시내
12390,193300201,신호대교,35.08864551,128.8967259,시내
12392,213060102,세방물류,35.08587971,128.8256438,시내
12394,214940102,성북,35.05811805,128.8286148,시내
12396,215420201,천성,35.0300753,128.8212133,시내
12399,214260202,명호초등학교,35.0854778,128.899314,시내
12401,209510201,두산위브,35.0829229,128.899315,시내
12403,215240401,한신휴플러스아파트,35.08186331,128.9010829,시내
12404,216010101,극동스타클래스,35.08210749,128.9010283,시내
12405,216020101,엘크루블루오션,35.08186503,128.905852,시내
12412,192680101,금강.협성아파트,35.15044728,128.8362007,시내
12414,209480301,의창수협,35.08366,128.87292,시내
12416,216450101,신호초등학교사거리,35.08371559,128.8776449,시내
12418,214520201,신호농협,35.08606758,128.877655,시내
12420,214490102,윌아파트,35.08835208,128.877658,시내
12422,216030201,전망대,35.02277747,128.8213746,시내
12424,217170101,대항마을,35.01260928,128.8309639,시내
12430,216510101,우성전기,35.14608751,128.8611626,시내
12432,216570201,조선해양기자재회관,35.15007044,128.8600134,시내
12434,216570101,강진산업,35.15330045,128.8594779,시내
12436,216530101,DSK,35.15763382,128.860449,시내
12438,216550101,탑동,35.1590638,128.8644485,시내
12441,216610102,렛츠런파크정문,35.15180727,128.8768246,시내
12443,216610101,렛츠런파크에코랜드,35.15136643,128.872409,시내
12445,216580101,렛츠런파크관람대,35.15619254,128.8683114,시내
12449,192560101,가동마을,35.16695065,128.8819647,시내
12450,192060302,둔치도입구,35.16418984,128.8934581,시내
12452,210410101,엘크루블루오션6단지,35.08192734,128.9103374,시내
12453,210400301,엘크루블루오션4단지,35.08205397,128.9100224,시내
12454,191340302,본녹산,35.11265384,128.8823583,시내
12457,216680101,에일린의뜰아파트,35.09994421,128.920539,시내
12458,216670101,금강펜테리움아파트,35.10015453,128.9203466,시내
12459,217070101,한일기공,35.14187125,128.8250887,시내
12461,192790101,테크노파크입구,35.14435878,128.8286607,시내
12463,192770101,자동차부품복지관,35.14625607,128.8305848,시내
12469,209500501,강서평생학습관,35.08300093,128.8732268,시내
12470,214930301,성북마을,35.0570759,128.8322797,시내
12473,216670201,명지초교.명지중학교,35.10384125,128.9263356,시내
12475,217250101,대방노블랜드아파트,35.09731604,128.9201292,시내
12476,216680301,호반베르디움아파트,35.09726358,128.9197442,시내
12477,209470301,부영2차아파트,35.08626477,128.8727724,시내
12481,219800301,금강펜테리움2차아파트,35.10315927,128.9210476,시내
12482,216670301,금강펜테리움2차아파트.호반베르디움2차아파트,35.10321073,128.9206431,시내
12483,191560302,명지국제신도시입구,35.10464743,128.9232456,시내
12485,220690101,(주)신영,35.13930754,128.8204319,시내
12487,214470105,삼영MT,35.1497584,128.819743,시내
12489,211740101,에스피엘,35.15060319,128.8249902,시내
12491,191360401,협성휴포레,35.10686587,128.9186014,시내
12493,219230201,호반베르디움2차.금강펜테리움2차,35.10220878,128.9179,시내
12495,220720301,지법서부지원.지검서부지청,35.09698623,128.9082023,시내
12497,190430202,송정방근마을,35.09945452,128.8421537,시내
12499,215250302,신호중학교,35.0814701,128.8757023,시내
12500,220590201,중흥1차.더힐시그니처동문,35.09612967,128.9162253,시내
12502,220720101,법원검찰청사거리,35.09599464,128.9116497,시내
12503,219490301,명지환승센터,35.09601354,128.9121655,시내
12505,216720201,중흥프라디움,35.0987557,128.9154314,시내
12509,504450000,명지더웨스턴,35.09645437,128.9139274,시내
12514,191940102,성산,35.12435683,128.8966128,시내
12516,504620000,송정초등학교,35.08584449,128.875183,시내
12518,504940000,더힐시그니처,35.09610419,128.913911,시내
12527,506520000,조선해양기자재연구원,35.16061036,128.8632109,시내
12528,506460000,범방동삼층석탑,35.16198506,128.8640653,시내
12529,506570000,한국해양대학교서부산융합캠퍼스,35.1612823,128.8669793,시내
12537,506700000,명원초등학교,35.09332708,128.9125084,시내
12539,506830000,국제산업물류산단,35.13641392,128.8685751,시내
12541,507360000,경일고등학교후문,35.11140451,128.919385,시내
12543,507520000,한국토지주택공사,35.09917641,128.910759,시내
12544,507470000,법원검찰청후문,35.09953518,128.9074339,시내
12545,507460000,더샵퍼스트월드,35.09698772,128.9049567,시내
12549,507490000,삼정그린코아.금강펜테리움,35.15078239,128.8395055,시내
12550,507430000,녹산초등학교,35.15077887,128.8367677,시내
12552,507530000,협성엘리시안,35.15063207,128.8396118,시내
12553,508300000,지사천선비교,35.14860321,128.8402821,시내
13003,193350401,교대역,35.19675017,129.0799232,시내
13010,193520101,거제1치안센터,35.19118667,129.0780217,시내
13012,193840102,법원검찰청.거제역,35.18935167,129.0752783,시내
13014,193840401,동해선거제역,35.18918466,129.072841,시내
13016,193830102,법원검찰청,35.18950928,129.0714801,시내
13017,193830101,거성교차로.종합운동장역,35.19084777,129.0686878,시내
13019,193830401,창신초등학교.종합운동장역,35.19244916,129.0672226,시내
13020,193850302,거성교차로,35.18985173,129.0680025,시내
13022,193850301,거제리안동네,35.18863638,129.0683863,시내
13024,193860301,거제교회,35.18658947,129.0702778,시내
13029,193480101,삼정그린아파트,35.18952102,129.0630033,시내
13031,193570301,동해선거제해맞이역,35.18177491,129.069405,시내
13035,209020201,유림아시아드아파트.거제초교,35.1765225,129.0674057,시내
13040,164720101,부산시청.시청역,35.17796833,129.0754508,시내
13041,194000201,부산지방노동청.국세청,35.1764233,129.077692,시내
13051,193420201,연산역,35.18629213,129.0804726,시내
13055,193750201,연산교차로,35.187205,129.083025,시내
13057,193750101,웰니스병원.연산농협,35.18878191,129.085341,시내
13059,193320301,경찰전직지원센터,35.19129794,129.0881539,시내
13061,193320101,연안교,35.19278771,129.0904064,시내
13065,193700301,연동시장,35.18938,129.0927483,시내
13070,193780301,연천시장,35.18828833,129.0961867,시내
13071,193700102,부산경상대학입구,35.18772644,129.0982269,시내
13072,193410102,부산경상대학교서문,35.18558167,129.0977667,시내
13073,193400301,부산경상대학교정문,35.1857,129.10074,시내
13074,193770301,연산8치안센터,35.18777833,129.101835,시내
13076,193760301,토곡한양아파트,35.1879,129.1055533,시내
13080,193760201,태광아파트,35.18687883,129.1069681,시내
13082,193460101,부산소방본부.교통정보서비스센터,35.18490254,129.1072961,시내
13086,193900201,망미주공아파트,35.18079918,129.1069824,시내
13089,208260201,망미주공아파트종점,35.18041833,129.10835,시내
